"","1_D3_Slot1-1_1_1321","1_D4_Slot1-1_1_1300","1_E3_Slot1-1_1_1322","1_E4_Slot1-1_1_1301","1_F3_Slot1-1_1_1323","1_F4_Slot1-1_1_1302","1_G3_Slot1-1_1_1325","1_G4_Slot1-1_1_1305","1_H2_Slot1-1_1_1341","1_H3_Slot1-1_1_1326","1_H4_Slot1-1_1_1306","1_I2_Slot1-1_1_1342","1_I3_Slot1-1_1_1327","1_I4_Slot1-1_1_1307","100_C2_Slot1-1_1_1339","100_C3_Slot1-1_1_1319","100_C4_Slot1-1_1_1298","auto_2_C3_100cell_Slot1-1_1_3400","auto_2_E2_1cell_Slot1-1_1_3420","auto_2_E3_1cell_Slot1-1_1_3418","auto_2_F2_1cell_Slot1-1_1_3421","auto_2_F3_1cell_Slot1-1_1_3419","auto_4_C4_100cell_Slot1-1_1_3505","auto_4_D3_1cell_Slot1-1_1_3495","auto_4_D4_1cell_Slot1-1_1_3492","auto_4_E4_1cell_Slot1-1_1_3493","auto_4_F4_1cell_Slot1-1_1_3494"
"H1-K25[un];K31[un]",1.21421054259885,0.548576049051478,0.874196931541514,0.805638580143683,1.11714943210774,0.952125816802555,1.22851573565897,1.25622633760301,0.986812578710151,0.87120771510257,1.20666901186303,1.23444131774947,0.880893351534221,0.805996928231428,1.31292933014089,1.75900944310381,1.50035113757033,1.5736655675482,0.855858575108961,0.800588483748202,0.932138164262421,1.29508751507154,1.57947803883644,0.999914133791484,0.866338132083203,1.04522671703393,0.966381283994269
"H1.2-K33[un];K45[un];K51[un]",0.682618808704501,3.66958535556477,0.635032602374589,2.3419826855605,0.694704136452098,1.03927286165422,0.641624358743802,1.26345979743673,1.17494586883296,0.413603540885348,0.788207759931668,0.327232238517958,0.482772191982604,0.843663632467247,1.72286267471028,-6.44901837193313,1.40252818956617,-1.98810725371201,0.862911450088825,1.38641242246679,1.48752200898428,1.68510794024631,0.812169436492379,0.302024223872529,0.78139495405226,0.887912968087115,0.650344985569923
"H1.5-K33[ac];K45[un];K51[un]",-1.72333399802129,1.41805447966358,-0.200710165128395,0.629209307887264,-1.73449077650992,0.0288334484191641,-0.548857858766819,0.170968173509849,0.3580922847403,0.164167314479954,-0.60104754747353,0.0102962159917657,-0.489165293005024,-1.6872610037908,-6.32938031907337,-1.74347922029674,1.11439307017603,-7.57060575308681,0.579213264737649,1.10271423711562,1.20382382363311,1.40140975489514,-0.565052930878298,-1.03299299447968,-0.553622264299946,-0.447104250265091,-0.684672232782283
"H1.5-K33[un];K45[un];K51[un]",-1.37184239193787,0.67372580687878,-1.79902616374169,-0.363566487874761,-1.92701798472041,-2.07987148064457,-1.80517518500067,-1.47231870747773,-1.15476467537877,-1.50067079409943,-1.52836603691877,-0.236556906647086,-1.19146536509952,-1.83211821079651,-2.00048260372404,-3.77756945732678,-2.96411731952636,-9.76071144011017,0.43900629172385,0.640565854352716,0.333614172317026,0.603053367588283,-1.41176107981164,-1.50719134628369,-1.83727642208151,-1.65044350872651,-1.33779939722492
"H2A1A-K5[ac];K9[un]",-0.0859871791859141,-1.11128034426973,-0.229976160456309,-0.674880869050569,-0.392075589152099,-0.42284809341061,-0.137021494764512,-0.416996376096352,-0.23736565369287,-0.468787129181495,-1.48712206844157,-0.725957311578283,-0.461698437759447,-0.024949006633611,0.115475726606822,0.31912930411598,0.182882117865078,0.149642119560428,-0.6690804805694,-0.572245092286221,-0.0322758709445677,-0.71705790078538,-0.0193122709576591,-0.153692416203089,-0.297357946274824,-0.754281771992529,-0.616372819597041
"H2A1A-K5[un];K9[un]",3.72768855335239,3.0871998615118,3.77680919174446,3.19383315826819,3.65883645930908,3.26164706108292,3.79518949589281,3.38690674084608,3.66185149028849,3.39696220785436,3.47964128372821,3.40856130725773,3.33417920429656,3.48393890390838,3.21094614592118,3.8113793691318,3.55380827551783,3.59500711192367,3.45861808890014,3.25395498919164,3.36766278864696,3.74516252425295,3.84784000516081,3.4264970236186,3.24841704261296,3.51405502130833,3.38359641021467
"H2A1A-K74[un];K75[un]",0.0495908584495968,-0.0885960856570229,-0.761643348268815,0.953136749017059,-0.772665614179306,0.569579612416423,-0.0990493138392019,0.614429830022,0.680115677256364,0.463209799711586,-1.11472510400298,1.04235487629999,0.387730117990636,-0.51108306366366,0.247646913458021,-0.1098456939498,-0.224480885964009,-0.666031477534219,0.54267163211656,-0.276788307578312,0.588949838800555,0.201111645106266,-0.357294792353596,0.426178071205012,-0.167668109425481,0.343026293254564,0.145671868230348
"H2A1B-K13[un];K15[ac]",2.12083757043713,1.78900566562125,2.05691334104664,1.63782000246657,2.1101961764469,1.85284534862606,2.22033357041658,2.13702786819297,2.2075952729816,1.9265323140104,2.0509402887441,2.47220942159694,1.55793447789596,1.9351977558912,1.81507515182362,2.4245264496298,2.18852105828833,2.41188937275682,1.91362486274556,1.75280692604249,1.96700450490905,2.10276602005081,2.7382445245512,1.94433517360246,1.78298921804578,1.94313597134496,1.73938679896032
"H2A1B-K13[un];K15[un]",2.36080587934423,1.02390473738517,2.39063453531018,1.87205933713266,2.01564269346328,1.90993728428545,2.41778244274778,1.74264516493635,2.2975742285052,2.12087069013317,2.01118782940061,2.15458498220909,2.23207920586182,2.2717604577798,2.01595305342306,2.49723176761102,2.10516538663633,3.27844700825719,1.47353605215567,2.35274067472157,1.51172091978613,1.80703172042214,2.04719636288897,2.26493408305299,1.8574018867807,2.15297576132008,2.10096828129997
"H2AJ-K5[ac];K9[ac]",3.67510448625085,3.03041142981602,3.7324982419824,3.1860232834063,3.6376364745241,3.25630914613157,3.77666083890495,3.38764665770629,3.67801457244763,3.39552065086908,3.49648816769344,4.16151213045207,3.35173008062607,3.47160356561724,3.14927553693426,3.78745487322671,3.51544415347065,3.63913405230761,3.46230798656874,3.2851650387125,3.40149712326093,3.76758235505012,3.88512686371922,3.48548389695387,3.25747088901844,3.54076702509634,3.38683788111203
